N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto
557068,2021-06-16 15:17:00,13263.0,United Kingdom,48,1344
565158,2021-09-01 15:21:00,17024.0,United Kingdom,20,2500
547244,2021-03-21 17:10:00,16427.0,United Kingdom,72,13126
577736,2021-11-21 13:20:00,14606.0,United Kingdom,67,11092
545706,2021-03-07 09:10:00,12712.0,Germany,91,21930
537891,2020-12-09 10:05:00,13319.0,United Kingdom,36,8880
578279,2021-11-23 13:53:00,14735.0,United Kingdom,190,44658
564184,2021-08-23 15:11:00,Sin identificar,EIRE,734,76702
552545,2021-05-10 10:30:00,13320.0,United Kingdom,106,18880
574909,2021-11-07 15:40:00,13673.0,United Kingdom,55,21360
567140,2021-09-16 14:47:00,15410.0,United Kingdom,151,36143
577528,2021-11-20 13:45:00,15745.0,United Kingdom,63,17731
541866,2021-01-24 09:25:00,16477.0,United Kingdom,223,41731
565750,2021-09-06 12:48:00,14208.0,United Kingdom,114,15174
545716,2021-03-07 10:15:00,Sin identificar,United Kingdom,132,91269
559145,2021-07-06 14:17:00,17404.0,Sweden,3242,282510
567191,2021-09-19 09:15:00,12562.0,France,231,38864
577793,2021-11-21 16:40:00,13468.0,United Kingdom,69,13543
561713,2021-07-29 11:56:00,12901.0,United Kingdom,473,68927
545418,2021-03-02 13:56:00,14473.0,United Kingdom,10,8500
541103,2021-01-13 14:24:00,14215.0,United Kingdom,286,59606
576845,2021-11-16 15:34:00,12991.0,United Kingdom,44,20020
558276,2021-06-28 10:18:00,16422.0,United Kingdom,96,6240
573422,2021-10-31 09:51:00,14292.0,United Kingdom,12,1740
577341,2021-11-18 15:00:00,16279.0,United Kingdom,584,77860
539745,2020-12-21 15:21:00,Sin identificar,United Kingdom,41,45732
569887,2021-10-06 15:28:00,13882.0,United Kingdom,84,19276
557639,2021-06-21 16:13:00,12933.0,United Kingdom,313,24674
572224,2021-10-21 13:46:00,16558.0,United Kingdom,729,125669
565769,2021-09-06 14:32:00,16175.0,United Kingdom,164,30070
577825,2021-11-22 09:42:00,17453.0,United Kingdom,59,14472
572062,2021-10-20 12:57:00,16177.0,United Kingdom,95,33195
565419,2021-09-04 12:07:00,13808.0,United Kingdom,216,57346
559546,2021-07-10 14:49:00,14163.0,United Kingdom,308,90960
563465,2021-08-16 14:55:00,16168.0,United Kingdom,48,13440
554275,2021-05-23 13:17:00,14903.0,United Kingdom,406,68647
555917,2021-06-07 16:21:00,17854.0,United Kingdom,20,19950
572222,2021-10-21 13:27:00,17940.0,United Kingdom,600,19200
566301,2021-09-11 16:06:00,16474.0,United Kingdom,56,11484
539333,2020-12-17 09:52:00,13627.0,United Kingdom,197,31119
577217,2021-11-18 11:53:00,17324.0,United Kingdom,206,24736
537623,2020-12-07 14:31:00,15858.0,United Kingdom,199,38393
574076,2021-11-02 15:38:00,Sin identificar,United Kingdom,1033,351228
536670,2020-12-02 12:09:00,15260.0,United Kingdom,40,5800
567462,2021-09-20 12:35:00,14446.0,United Kingdom,370,38218
563747,2021-08-19 10:05:00,13089.0,United Kingdom,304,48160
569218,2021-10-02 12:47:00,15952.0,United Kingdom,112,25360
538151,2020-12-09 16:28:00,16163.0,United Kingdom,92,44160
571007,2021-10-13 12:07:00,13487.0,United Kingdom,52,16660
556519,2021-06-13 10:54:00,16794.0,United Kingdom,3,332
562573,2021-08-07 12:40:00,13248.0,United Kingdom,54,7821
558101,2021-06-26 13:56:00,18112.0,United Kingdom,110,19664
566315,2021-09-12 10:01:00,15392.0,United Kingdom,314,32648
544636,2021-02-22 11:05:00,18257.0,United Kingdom,12,3540
561888,2021-07-31 13:36:00,14092.0,United Kingdom,258,36054
566262,2021-09-11 12:56:00,15527.0,United Kingdom,108,27755
544772,2021-02-23 11:12:00,Sin identificar,United Kingdom,73,55972
558555,2021-06-30 13:03:00,15578.0,United Kingdom,52,12710
563622,2021-08-18 10:21:00,15189.0,United Kingdom,34,18810
570826,2021-10-12 13:14:00,16753.0,United Kingdom,189,22392
546832,2021-03-17 12:18:00,13216.0,United Kingdom,297,33374
567657,2021-09-21 14:43:00,12523.0,France,63,12438
567517,2021-09-20 15:49:00,14211.0,United Kingdom,100,20916
540648,2021-01-10 14:58:00,15061.0,United Kingdom,793,96987
538541,2020-12-13 10:46:00,17428.0,United Kingdom,227,54095
554632,2021-05-25 11:41:00,14287.0,United Kingdom,72,6600
556298,2021-06-10 10:05:00,16581.0,United Kingdom,134,10584
577818,2021-11-22 09:18:00,13456.0,United Kingdom,195,25645
562932,2021-08-10 16:39:00,16904.0,United Kingdom,321,28297
553000,2021-05-12 15:21:00,17667.0,United Kingdom,32,6212
553666,2021-05-18 12:18:00,12679.0,France,74,11232
565208,2021-09-01 16:50:00,18172.0,United Kingdom,100,30596
577604,2021-11-21 08:57:00,14300.0,United Kingdom,32,4320
550250,2021-04-15 11:36:00,18171.0,United Kingdom,86,22414
565644,2021-09-05 15:56:00,15491.0,United Kingdom,156,29916
550619,2021-04-19 13:21:00,15717.0,United Kingdom,70,15030
566054,2021-09-08 15:04:00,12592.0,Germany,125,20580
564186,2021-08-23 15:20:00,15755.0,United Kingdom,269,52410
536602,2020-12-02 08:34:00,17850.0,United Kingdom,64,16376
550476,2021-04-18 14:00:00,15769.0,United Kingdom,36,12204
537381,2020-12-06 13:13:00,14667.0,United Kingdom,372,51156
540410,2021-01-07 10:04:00,12530.0,Germany,95,38740
556413,2021-06-10 12:01:00,16005.0,United Kingdom,45,12049
570673,2021-10-11 14:54:00,15351.0,United Kingdom,44,10340
542533,2021-01-28 13:18:00,16019.0,United Kingdom,16,10080
542992,2021-02-02 11:55:00,14460.0,United Kingdom,24,3000
575933,2021-11-13 10:41:00,14911.0,EIRE,1200,128544
536583,2020-12-01 16:21:00,13777.0,United Kingdom,120,19800
569327,2021-10-03 12:47:00,15091.0,United Kingdom,346,48071
570190,2021-10-07 15:18:00,13456.0,United Kingdom,254,45476
567951,2021-09-23 08:25:00,17069.0,United Kingdom,6,1734
538653,2020-12-13 15:12:00,13089.0,United Kingdom,504,124764
555396,2021-06-02 17:23:00,16529.0,United Kingdom,198,45525
560979,2021-07-22 12:21:00,15232.0,United Kingdom,372,31036
575881,2021-11-11 13:39:00,Sin identificar,United Kingdom,1,134
540548,2021-01-09 16:11:00,14794.0,United Kingdom,34,17910
568666,2021-09-28 12:54:00,14609.0,United Kingdom,720,11520
542112,2021-01-25 13:55:00,13168.0,United Kingdom,365,63218
565469,2021-09-05 10:00:00,17389.0,United Kingdom,54,59130
556826,2021-06-15 10:25:00,Sin identificar,United Kingdom,169,109331
580684,2021-12-05 15:15:00,13305.0,United Kingdom,156,21316
576917,2021-11-17 10:40:00,17613.0,United Kingdom,143,28910
547907,2021-03-28 12:18:00,15083.0,United Kingdom,38,8820
554656,2021-05-25 13:36:00,17663.0,United Kingdom,85,23055
580088,2021-12-01 14:30:00,17115.0,United Kingdom,112,22468
553477,2021-05-17 11:46:00,14239.0,United Kingdom,183,31921
546888,2021-03-17 18:15:00,Sin identificar,United Kingdom,290,127389
571705,2021-10-18 15:22:00,12360.0,Austria,491,104378
562984,2021-08-11 11:45:00,17841.0,United Kingdom,226,40305
554129,2021-05-23 09:39:00,14189.0,United Kingdom,326,30634
539826,2020-12-22 12:39:00,15044.0,United Kingdom,167,61560
567329,2021-09-19 14:43:00,13416.0,United Kingdom,48,27500
571610,2021-10-18 10:55:00,13953.0,United Kingdom,400,50000
569577,2021-10-05 10:53:00,12828.0,United Kingdom,152,24580
555531,2021-06-05 11:53:00,12678.0,France,1195,193952
541849,2021-01-23 13:33:00,13230.0,United Kingdom,1,85
542411,2021-01-27 16:43:00,15864.0,United Kingdom,110,24242
555869,2021-06-07 14:54:00,Sin identificar,United Kingdom,1,515
559489,2021-07-08 13:52:00,Sin identificar,United Kingdom,53,25283
539727,2020-12-21 14:26:00,12678.0,France,25,7128
569640,2021-10-05 12:25:00,12471.0,Germany,962,214538
536565,2020-12-01 15:15:00,Sin identificar,United Kingdom,2,670
552078,2021-05-06 11:26:00,16748.0,United Kingdom,160,30040
561488,2021-07-27 13:51:00,16609.0,United Kingdom,182,37513
581487,2021-12-09 09:44:00,15694.0,United Kingdom,120,40680
554207,2021-05-23 12:15:00,14573.0,United Kingdom,1,195
546212,2021-03-10 11:33:00,14156.0,EIRE,2826,350050
560035,2021-07-14 13:41:00,17706.0,United Kingdom,865,220436
567455,2021-09-20 12:14:00,16029.0,United Kingdom,312,55260
549554,2021-04-10 12:36:00,16779.0,United Kingdom,220,48034
575739,2021-11-11 09:05:00,Sin identificar,United Kingdom,1287,431260
559254,2021-07-07 11:56:00,16814.0,United Kingdom,154,30003
550528,2021-04-19 10:49:00,17663.0,United Kingdom,81,18887
559609,2021-07-11 11:51:00,13754.0,United Kingdom,132,12660
567160,2021-09-18 10:35:00,14562.0,United Kingdom,22,15495
571809,2021-10-19 11:44:00,15039.0,United Kingdom,49,12740
544839,2021-02-24 10:50:00,14841.0,United Kingdom,355,59679
540407,2021-01-07 09:55:00,16839.0,United Kingdom,329,42747
554978,2021-05-29 11:05:00,16889.0,United Kingdom,250,35006
562430,2021-08-04 17:26:00,18109.0,United Kingdom,472,27052
576609,2021-11-15 16:08:00,15556.0,United Kingdom,236,27977
570265,2021-10-10 10:07:00,15125.0,United Kingdom,24,8280
544660,2021-02-22 13:47:00,15078.0,United Kingdom,299,59003
543006,2021-02-02 12:53:00,17975.0,United Kingdom,87,32636
571117,2021-10-13 17:51:00,16224.0,United Kingdom,318,42942
539633,2020-12-20 15:09:00,17230.0,United Kingdom,36,7380
556473,2021-06-12 12:00:00,17265.0,United Kingdom,217,38409
548641,2021-04-01 12:56:00,16333.0,United Kingdom,312,57720
573769,2021-11-01 10:04:00,13292.0,United Kingdom,214,32937
572197,2021-10-21 11:56:00,18102.0,United Kingdom,28,8928
570275,2021-10-10 10:57:00,13098.0,United Kingdom,1263,248244
575167,2021-11-08 17:09:00,15153.0,United Kingdom,198,32925
553034,2021-05-12 20:03:00,17970.0,United Kingdom,525,58259
562490,2021-08-05 12:06:00,14720.0,United Kingdom,40,15580
565926,2021-09-08 10:02:00,13305.0,United Kingdom,224,31020
548988,2021-04-05 13:07:00,17618.0,United Kingdom,86,34650
558417,2021-06-29 10:50:00,14156.0,EIRE,2086,282274
578923,2021-11-27 12:01:00,14527.0,United Kingdom,50,25313
561381,2021-07-26 17:14:00,17920.0,United Kingdom,22,11078
580730,2021-12-05 17:28:00,Sin identificar,United Kingdom,1858,687020
573389,2021-10-30 14:45:00,14895.0,United Kingdom,12,4740
575383,2021-11-09 15:17:00,15986.0,United Kingdom,268,16812
575978,2021-11-13 13:27:00,15903.0,United Kingdom,138,47160
579784,2021-11-30 15:27:00,14258.0,United Kingdom,936,137160
547879,2021-03-27 16:03:00,12877.0,United Kingdom,60,8316
566253,2021-09-11 12:15:00,13527.0,United Kingdom,19,1197
563367,2021-08-16 08:58:00,16133.0,United Kingdom,117,30383
555493,2021-06-03 14:26:00,13695.0,United Kingdom,228,34044
558265,2021-06-28 10:06:00,12747.0,United Kingdom,92,37630
554919,2021-05-27 12:38:00,13225.0,United Kingdom,300,53700
552038,2021-05-06 08:08:00,14156.0,EIRE,1694,386918
545586,2021-03-04 09:44:00,Sin identificar,United Kingdom,43,4485
574556,2021-11-04 15:34:00,Sin identificar,United Kingdom,18,1690
554114,2021-05-22 15:00:00,15292.0,United Kingdom,56,18094
537204,2020-12-05 14:45:00,15555.0,United Kingdom,293,19843
567172,2021-09-18 13:29:00,18194.0,United Kingdom,632,97384
570458,2021-10-10 15:39:00,14535.0,United Kingdom,863,121028
566771,2021-09-15 09:34:00,15322.0,United Kingdom,416,67968
564510,2021-08-25 14:42:00,14194.0,United Kingdom,869,63068
565766,2021-09-06 14:23:00,17841.0,United Kingdom,367,59186
555000,2021-05-31 08:03:00,18232.0,United Kingdom,113,26313
570844,2021-10-12 14:28:00,15473.0,United Kingdom,40,10200
545441,2021-03-02 16:17:00,14657.0,United Kingdom,62,10832
560356,2021-07-18 11:41:00,16875.0,United Kingdom,97,33311
558335,2021-06-28 13:16:00,17442.0,United Kingdom,174,25418
559879,2021-07-13 11:20:00,15561.0,United Kingdom,2,510
539496,2020-12-20 10:38:00,13050.0,United Kingdom,185,26950
580384,2021-12-04 10:10:00,17243.0,United Kingdom,229,33128
558682,2021-07-01 11:20:00,Sin identificar,United Kingdom,81,48252
571292,2021-10-16 15:45:00,15311.0,United Kingdom,128,27399
569404,2021-10-04 09:03:00,13319.0,United Kingdom,36,18000
551005,2021-04-26 09:48:00,Sin identificar,United Kingdom,91,67454
544084,2021-02-15 16:27:00,14760.0,United Kingdom,40,8920
550242,2021-04-15 11:31:00,13117.0,United Kingdom,100,6528
560018,2021-07-14 12:52:00,15987.0,United Kingdom,183,28729
558086,2021-06-26 11:58:00,16728.0,United Kingdom,18,2484
566774,2021-09-15 09:44:00,12921.0,United Kingdom,116,27210
557601,2021-06-21 11:47:00,18252.0,United Kingdom,18,6990
572737,2021-10-25 15:39:00,13384.0,United Kingdom,174,29826
567909,2021-09-22 16:53:00,13012.0,United Kingdom,95,19353
540939,2021-01-12 12:10:00,15061.0,United Kingdom,2,246
567632,2021-09-21 13:33:00,13946.0,United Kingdom,180,7560
542108,2021-01-25 13:43:00,17460.0,United Kingdom,42,13350
567941,2021-09-22 18:24:00,13519.0,United Kingdom,23,12275
536423,2020-12-01 12:08:00,18085.0,United Kingdom,78,30390
550806,2021-04-20 15:44:00,14334.0,United Kingdom,178,26868
548327,2021-03-30 13:05:00,16788.0,United Kingdom,187,29717
541206,2021-01-14 12:24:00,14646.0,Netherlands,8210,1038906
575654,2021-11-10 14:28:00,15238.0,United Kingdom,115,29921
542895,2021-02-01 13:47:00,14549.0,United Kingdom,136,28924
549746,2021-04-12 10:38:00,15251.0,United Kingdom,1918,284602
560728,2021-07-20 14:38:00,12520.0,Germany,154,34829
552235,2021-05-06 16:17:00,15194.0,United Kingdom,197,31330
560908,2021-07-21 17:56:00,15827.0,United Kingdom,80,8624
561895,2021-07-31 15:04:00,12748.0,United Kingdom,1,125
566563,2021-09-13 12:22:00,12909.0,United Kingdom,250,32898
573144,2021-10-27 17:57:00,18035.0,United Kingdom,39,5178
551400,2021-04-28 13:18:00,17160.0,United Kingdom,382,59316
555401,2021-06-02 17:51:00,14088.0,United Kingdom,413,189603
539243,2020-12-16 13:21:00,18116.0,United Kingdom,46,17220
545698,2021-03-06 14:44:00,15572.0,United Kingdom,19,22514
561783,2021-07-29 12:50:00,16062.0,United Kingdom,317,19996
556971,2021-06-16 10:19:00,13082.0,United Kingdom,24,3960
557150,2021-06-17 11:02:00,15555.0,United Kingdom,46,17427
553940,2021-05-20 10:36:00,14112.0,United Kingdom,250,41980
548211,2021-03-30 09:06:00,14646.0,Netherlands,1208,180704
569669,2021-10-05 13:47:00,14730.0,United Kingdom,204,42051
560259,2021-07-17 13:29:00,13654.0,United Kingdom,723,54143
570089,2021-10-07 11:38:00,16839.0,United Kingdom,224,35272
538935,2020-12-15 11:08:00,18168.0,United Kingdom,71,18664
554068,2021-05-22 10:53:00,16690.0,United Kingdom,46,8650
536641,2020-12-02 11:46:00,12748.0,United Kingdom,1,425
550408,2021-04-18 11:59:00,16746.0,United Kingdom,316,50184
580303,2021-12-02 14:18:00,16626.0,United Kingdom,84,13500
572897,2021-10-26 14:42:00,Sin identificar,United Kingdom,495,356756
561028,2021-07-24 11:06:00,17769.0,United Kingdom,228,31985
558336,2021-06-28 13:17:00,14364.0,United Kingdom,182,31560
551141,2021-04-26 13:12:00,17061.0,United Kingdom,6,2250
574091,2021-11-03 09:20:00,17086.0,United Kingdom,454,30222
544421,2021-02-18 15:21:00,13951.0,United Kingdom,140,21256
552023,2021-05-05 17:59:00,17624.0,United Kingdom,312,40030
549942,2021-04-13 12:04:00,12971.0,United Kingdom,36,13620
565788,2021-09-07 08:18:00,13210.0,United Kingdom,316,35348
567473,2021-09-20 12:50:00,17841.0,United Kingdom,166,45962
544659,2021-02-22 13:20:00,18114.0,United Kingdom,55,22010
537376,2020-12-06 12:59:00,16722.0,United Kingdom,278,48068
552326,2021-05-09 10:02:00,15596.0,United Kingdom,109,30919
537046,2020-12-05 10:58:00,18109.0,United Kingdom,55,27745
570833,2021-10-12 13:30:00,14834.0,United Kingdom,116,34394
559897,2021-07-13 12:18:00,16779.0,United Kingdom,334,66001
563070,2021-08-11 15:34:00,14099.0,United Kingdom,191,34902
554996,2021-05-29 14:28:00,16407.0,United Kingdom,92,19440
556041,2021-06-08 12:44:00,17954.0,United Kingdom,205,33684
536508,2020-12-01 12:38:00,17181.0,United Kingdom,216,15552
573878,2021-11-01 13:20:00,14243.0,United Kingdom,124,17540
577352,2021-11-18 15:41:00,14820.0,United Kingdom,50,12600
546770,2021-03-16 15:17:00,12523.0,France,62,11509
551523,2021-05-01 12:09:00,16634.0,United Kingdom,18,5310
563711,2021-08-18 15:41:00,16928.0,United Kingdom,86,10990
579154,2021-11-28 13:27:00,17218.0,United Kingdom,116,21896
564817,2021-08-30 12:02:00,Sin identificar,United Kingdom,475,152388
543281,2021-02-06 15:34:00,14606.0,United Kingdom,46,9427
550899,2021-04-21 12:07:00,13505.0,Switzerland,489,100969
546246,2021-03-10 13:28:00,14841.0,United Kingdom,322,78990
568785,2021-09-29 09:16:00,16929.0,United Kingdom,80,11084
562100,2021-08-02 14:00:00,13437.0,United Kingdom,131,36252
545630,2021-03-04 12:06:00,14466.0,United Kingdom,108,33240
575137,2021-11-08 15:13:00,13090.0,United Kingdom,495,183369
571225,2021-10-14 13:41:00,14397.0,United Kingdom,98,17986
577170,2021-11-18 10:46:00,13456.0,United Kingdom,55,20045
572220,2021-10-21 13:24:00,17800.0,United Kingdom,106,15511
560086,2021-07-14 16:35:00,15839.0,United Kingdom,234,29918
580061,2021-12-01 13:27:00,14051.0,United Kingdom,246,75930
553120,2021-05-13 12:12:00,17139.0,United Kingdom,369,85072
554859,2021-05-27 10:16:00,14828.0,United Kingdom,508,106384
577110,2021-11-17 17:53:00,14234.0,United Kingdom,126,11364
578532,2021-11-24 14:40:00,18130.0,United Kingdom,180,28962
547993,2021-03-29 09:59:00,Sin identificar,EIRE,334,52315
550712,2021-04-20 11:06:00,15159.0,United Kingdom,370,85070
572335,2021-10-24 10:27:00,14493.0,United Kingdom,172,39950
541225,2021-01-14 14:47:00,14099.0,United Kingdom,146,23462
569531,2021-10-04 15:02:00,12695.0,France,34,16310
569568,2021-10-05 09:57:00,12700.0,France,890,147619
561259,2021-07-26 12:04:00,12584.0,Italy,22,14710
580400,2021-12-04 11:50:00,16561.0,United Kingdom,86,24616
579410,2021-11-29 12:45:00,16168.0,United Kingdom,36,6456
547382,2021-03-22 15:31:00,15457.0,United Kingdom,132,23707
545704,2021-03-07 08:30:00,16638.0,United Kingdom,23,21555
536779,2020-12-02 15:08:00,15823.0,United Kingdom,1,1500
568327,2021-09-26 14:02:00,15492.0,United Kingdom,327,48774
556081,2021-06-08 15:22:00,Sin identificar,United Kingdom,93,71383
580735,2021-12-06 08:52:00,17728.0,United Kingdom,321,58785
564371,2021-08-25 09:53:00,17705.0,United Kingdom,134,30820
562591,2021-08-07 15:40:00,12748.0,United Kingdom,48,4656
557615,2021-06-21 13:24:00,15498.0,United Kingdom,310,64860
570659,2021-10-11 14:17:00,16120.0,United Kingdom,72,21960
562346,2021-08-04 12:14:00,16187.0,United Kingdom,382,42282
548490,2021-03-31 13:13:00,12909.0,United Kingdom,431,62480
574069,2021-11-02 14:52:00,17735.0,United Kingdom,343,56271
538567,2020-12-13 11:23:00,13999.0,United Kingdom,265,30210
537176,2020-12-05 13:26:00,16411.0,United Kingdom,70,13150
552239,2021-05-06 16:54:00,14056.0,United Kingdom,172,36752
566556,2021-09-13 11:47:00,16353.0,United Kingdom,48,23760
537592,2020-12-07 12:18:00,17491.0,United Kingdom,268,32740
581177,2021-12-07 15:23:00,14032.0,United Kingdom,88,18312
546683,2021-03-16 09:38:00,12868.0,United Kingdom,147,24827
539078,2020-12-16 08:10:00,13408.0,United Kingdom,330,37968
580554,2021-12-05 10:15:00,17402.0,United Kingdom,88,28680
552864,2021-05-11 17:13:00,13235.0,United Kingdom,441,103107
561535,2021-07-28 09:48:00,15116.0,United Kingdom,108,31132
581193,2021-12-07 17:05:00,17097.0,Spain,92,14415
564819,2021-08-30 12:11:00,12814.0,Poland,49,12592
540402,2021-01-07 09:31:00,16567.0,United Kingdom,476,55756
552851,2021-05-11 15:07:00,12731.0,France,734,138130
579899,2021-12-01 08:33:00,15687.0,United Kingdom,137,25159
540359,2021-01-06 15:29:00,18041.0,United Kingdom,366,37770
567153,2021-09-16 16:25:00,14056.0,United Kingdom,121,25801
568566,2021-09-27 17:47:00,17609.0,United Kingdom,86,21335
544924,2021-02-24 17:18:00,13851.0,United Kingdom,150,24632
542058,2021-01-25 11:59:00,15601.0,United Kingdom,740,46164
564170,2021-08-23 13:59:00,17696.0,United Kingdom,322,27582
571465,2021-10-17 14:29:00,14830.0,United Kingdom,169,19713
565291,2021-09-02 11:53:00,18102.0,United Kingdom,1680,491352
564398,2021-08-25 10:55:00,18241.0,United Kingdom,30,8610
545214,2021-02-28 16:39:00,17165.0,United Kingdom,100,15868
570238,2021-10-09 15:01:00,16332.0,United Kingdom,49,12993
565128,2021-09-01 12:34:00,15189.0,United Kingdom,93,31995
575143,2021-11-08 15:37:00,13643.0,United Kingdom,147,26004
576787,2021-11-16 13:54:00,13815.0,Germany,499,94641
573993,2021-11-02 11:23:00,16790.0,United Kingdom,321,66421
545571,2021-03-03 16:34:00,17700.0,United Kingdom,319,60261
547570,2021-03-24 09:50:00,13636.0,United Kingdom,85,13735
559150,2021-07-06 14:59:00,14002.0,United Kingdom,59,22479
542610,2021-01-30 14:05:00,13148.0,United Kingdom,240,35156
579507,2021-11-29 16:32:00,15297.0,United Kingdom,120,26168
563556,2021-08-17 13:31:00,17706.0,United Kingdom,155,30150
560920,2021-07-21 18:36:00,15370.0,United Kingdom,149,38552
559493,2021-07-08 13:53:00,Sin identificar,United Kingdom,86,56911
571673,2021-10-18 13:19:00,13991.0,United Kingdom,300,19996
567803,2021-09-22 12:11:00,18102.0,United Kingdom,768,387756
575685,2021-11-10 15:57:00,15694.0,United Kingdom,162,60018
536477,2020-12-01 12:27:00,16210.0,United Kingdom,1070,247474
542141,2021-01-26 08:38:00,14548.0,United Kingdom,128,32640
569689,2021-10-05 14:56:00,13709.0,United Kingdom,24,8280
571739,2021-10-19 10:33:00,12500.0,Germany,1,300
561694,2021-07-29 09:57:00,16147.0,United Kingdom,246,37500
565727,2021-09-06 11:58:00,13158.0,United Kingdom,265,33289
571965,2021-10-20 10:41:00,17238.0,United Kingdom,165,28628
547934,2021-03-28 14:07:00,12474.0,Germany,157,25720
548404,2021-03-31 09:38:00,16398.0,United Kingdom,503,116995
544068,2021-02-15 14:08:00,16431.0,United Kingdom,61,7434
539586,2020-12-20 13:08:00,14298.0,United Kingdom,1362,96224
569998,2021-10-07 08:12:00,12540.0,Spain,227,42280
546008,2021-03-08 15:43:00,Sin identificar,United Kingdom,422,157265
566624,2021-09-14 09:36:00,17315.0,United Kingdom,199,30225
574138,2021-11-03 11:26:00,12415.0,Australia,408,37524
575908,2021-11-11 15:54:00,13091.0,United Kingdom,466,34582
546090,2021-03-09 11:48:00,16525.0,United Kingdom,306,66034
548649,2021-04-01 13:21:00,18179.0,United Kingdom,100,21000
542709,2021-01-31 13:17:00,15144.0,United Kingdom,264,37832
555270,2021-06-01 16:23:00,17723.0,United Kingdom,100,41500
570425,2021-10-10 13:54:00,15128.0,United Kingdom,336,30076
542620,2021-01-31 08:56:00,13089.0,United Kingdom,204,34355
540690,2021-01-11 08:45:00,13473.0,United Kingdom,198,24126
571939,2021-10-20 09:40:00,16260.0,United Kingdom,311,103545
563842,2021-08-19 13:54:00,13871.0,United Kingdom,151,43035
560443,2021-07-18 17:10:00,14776.0,United Kingdom,202,20196
553707,2021-05-18 15:26:00,16843.0,United Kingdom,469,102627
549755,2021-04-12 11:34:00,16843.0,United Kingdom,344,39456
581191,2021-12-07 16:56:00,17449.0,United Kingdom,147,42569
563950,2021-08-22 10:39:00,12471.0,Germany,391,112702
541426,2021-01-18 08:44:00,18233.0,United Kingdom,4,44000
566618,2021-09-14 09:13:00,17640.0,United Kingdom,250,62166
571297,2021-10-16 16:25:00,16987.0,United Kingdom,1,1275
548338,2021-03-30 14:08:00,16558.0,United Kingdom,171,17431
572037,2021-10-20 12:07:00,17365.0,United Kingdom,709,87771
550774,2021-04-20 13:18:00,14626.0,United Kingdom,432,58690
545474,2021-03-03 10:55:00,16709.0,United Kingdom,363,112053
571178,2021-10-14 10:38:00,14089.0,United Kingdom,134,16100
547878,2021-03-27 16:01:00,15939.0,United Kingdom,170,13130
560778,2021-07-21 09:30:00,Sin identificar,United Kingdom,52,33289
552460,2021-05-09 14:44:00,13178.0,United Kingdom,316,71980
544308,2021-02-17 14:11:00,16525.0,United Kingdom,130,34710
537654,2020-12-07 15:59:00,Sin identificar,United Kingdom,46,13505
541874,2021-01-24 10:01:00,15497.0,United Kingdom,528,97060
543355,2021-02-07 13:50:00,16033.0,United Kingdom,115,20876
554110,2021-05-22 14:35:00,13468.0,United Kingdom,32,11140
539829,2020-12-22 12:47:00,12734.0,France,88,11040
555207,2021-06-01 12:19:00,16818.0,United Kingdom,253,42173
558876,2021-07-04 13:36:00,17841.0,United Kingdom,195,36082
578143,2021-11-23 11:06:00,14646.0,Netherlands,1284,183596
549169,2021-04-06 17:25:00,17906.0,United Kingdom,26,7290
561455,2021-07-27 11:58:00,15095.0,United Kingdom,212,26732
574879,2021-11-07 13:22:00,13014.0,United Kingdom,8,7650
538032,2020-12-09 12:59:00,14479.0,United Kingdom,58,17440
566045,2021-09-08 13:57:00,15400.0,United Kingdom,50,10500
580048,2021-12-01 12:53:00,12748.0,United Kingdom,99,13903
552880,2021-05-12 09:59:00,18245.0,United Kingdom,330,34034
580988,2021-12-06 16:41:00,18154.0,United Kingdom,102,17870
553461,2021-05-17 10:57:00,16316.0,United Kingdom,462,68014
560287,2021-07-18 09:49:00,13821.0,United Kingdom,43,11549
550779,2021-04-20 13:36:00,17511.0,United Kingdom,858,146614
577517,2021-11-20 13:16:00,16710.0,United Kingdom,158,36005
566073,2021-09-08 19:58:00,14562.0,United Kingdom,94,35453
540971,2021-01-12 14:10:00,12383.0,Belgium,590,65116
548550,2021-04-01 08:22:00,18161.0,United Kingdom,109,24479
547029,2021-03-20 10:17:00,15465.0,United Kingdom,42,40500
566606,2021-09-13 16:33:00,15194.0,United Kingdom,229,30537
547509,2021-03-23 13:42:00,15606.0,United Kingdom,104,31080
542662,2021-01-31 12:10:00,18145.0,United Kingdom,567,60901
566931,2021-09-15 15:27:00,18102.0,United Kingdom,1250,572500
570286,2021-10-10 11:32:00,Sin identificar,United Kingdom,2,250
547202,2021-03-21 13:38:00,17841.0,United Kingdom,124,24820
562549,2021-08-05 16:10:00,17092.0,United Kingdom,282,49817
577092,2021-11-17 16:35:00,15136.0,United Kingdom,238,44690
571640,2021-10-18 12:01:00,17203.0,United Kingdom,1201,128327
562393,2021-08-04 16:17:00,18172.0,United Kingdom,476,101944
555921,2021-06-07 16:42:00,15449.0,United Kingdom,268,30178
542347,2021-01-27 12:06:00,12826.0,United Kingdom,267,32938
571863,2021-10-19 13:49:00,15468.0,United Kingdom,2,1990
566732,2021-09-14 13:42:00,17716.0,United Kingdom,183,37845
574737,2021-11-06 15:53:00,14868.0,United Kingdom,259,55859
557008,2021-06-16 11:38:00,16729.0,United Kingdom,92,11288
541106,2021-01-13 14:50:00,18092.0,United Kingdom,384,25920
